Probe Set ID,GSM1008929_Salinity_T.CEL(normalized),GSM1008930_Salinity_C.CEL(normalized)
HgAffx.19201.1.S1_at,0.04189372,-0.04189372
HgAffx.13626.1.A1_at,0.16378212,-0.16378212
HgAffx.13626.1.S1_at,0.1385293,-0.1385293
HgAffx.17231.1.A1_at,0,0
HgAffx.17231.1.S1_at,0.018297434,-0.018297672
HgAffx.241.1.A1_at,0.04189372,-0.04189372
HgAffx.241.1.S1_at,0.0405066,-0.04050684
HgAffx.17846.2.A1_at,0.048190594,-0.048190594
HgAffx.17846.2.S1_at,-0.13167167,0.1316719
HgAffx.11962.1.A1_at,0.090945005,-0.090945244
HgAffx.11962.1.S1_at,-0.09661484,0.09661484
HgAffx.20912.1.A1_at,0.07857609,-0.07857633
HgAffx.20912.1.S1_at,-0.20596611,0.205966
HgAffx.14940.1.A1_at,0.08520222,-0.085202456
HgAffx.14940.1.S1_at,0.10441041,-0.10441041
HgAffx.19290.1.A1_at,0.117506504,-0.117506266
HgAffx.19290.1.S1_at,-0.09661484,0.09661484
HgAffx.19290.1.S1_x_at,0,0
HgAffx.13650.1.A1_at,0.085202456,-0.08520222
HgAffx.13650.1.S1_at,-0.08520222,0.08520222
HgAffx.12900.1.A1_at,-0.076999426,0.076999426
HgAffx.12900.1.S1_at,-0.1023438,0.1023438
HgAffx.14884.1.A1_at,0,0
HgAffx.14884.1.S1_at,-0.09092128,0.09092116
HgAffx.13452.1.A1_at,0.12994385,-0.12994385
HgAffx.13452.1.S1_at,-0.24477303,0.24477291
HgAffx.10244.2.A1_at,0.15822053,-0.15822077
HgAffx.10244.2.S1_at,0.10441041,-0.10441041
HgAffx.17366.1.A1_at,0.19597793,-0.19597793
HgAffx.17366.1.S1_at,-0.25080943,0.25080967
HgAffx.24104.1.A1_at,0.2308445,-0.2308445
HgAffx.24104.1.S1_at,0.11102843,-0.11102831
HgAffx.20884.1.A1_at,-0.04050684,0.04050684
HgAffx.20884.1.S1_at,-0.04253459,0.04253459
HgAffx.12931.1.A1_at,0.17045069,-0.17045069
HgAffx.12931.1.S1_at,0.16070366,-0.1607039
HgAffx.9700.1.A1_at,-0.20377171,0.20377183
HgAffx.9700.1.S1_at,0,0
HgAffx.21532.1.A1_at,-0.17612338,0.17612362
HgAffx.21532.1.S1_at,-0.04050684,0.04050684
HgAffx.17246.1.A1_at,-0.027267694,0.027267694
HgAffx.17246.1.S1_at,-0.043308616,0.043308616
HgAffx.15514.1.A1_at,-0.041868925,0.041868925
HgAffx.15514.1.S1_at,0,0
HgAffx.21538.1.A1_at,-0.26010585,0.26010585
HgAffx.21538.1.S1_at,0.04617977,-0.04617989
HgAffx.14594.1.A1_at,0.09092116,-0.09092116
HgAffx.14594.1.S1_at,0.10978031,-0.10978031
HgAffx.21307.1.A1_at,-0.0528934,0.05289316
HgAffx.21307.1.S1_at,-0.17888832,0.17888832
HgAffx.20940.1.A1_at,0.08240056,-0.08240068
HgAffx.20940.1.S1_at,-0.08240056,0.08240056
HgAffx.20271.2.A1_at,-0.028424978,0.028424978
HgAffx.20271.2.S1_at,-0.076999426,0.076999426
HgAffx.17727.1.A1_at,0.2308445,-0.2308445
HgAffx.17727.1.S1_at,-0.06779575,0.06779575
HgAffx.21154.1.A1_at,-0.11767197,0.11767197
HgAffx.21154.1.S1_at,0.043308496,-0.043308496
HgAffx.22390.1.A1_at,0,0
HgAffx.22390.1.S1_at,-0.08240056,0.08240056
HgAffx.4788.1.A1_at,0.08240056,-0.08240056
HgAffx.4788.1.S1_at,-0.13422966,0.13422966
HgAffx.6851.1.A1_at,-0.1019783,0.1019783
HgAffx.6851.1.S1_at,0.1019783,-0.1019783
HgAffx.20297.1.A1_at,-0.085202456,0.085202456
HgAffx.20297.1.S1_at,0.29755926,-0.29755926
HgAffx.14614.1.A1_at,-0.028252125,0.028252125
HgAffx.14614.1.S1_at,0.10692835,-0.10692811
HgAffx.22701.1.A1_at,0.35136986,-0.35136986
HgAffx.22701.1.S1_at,-0.121555805,0.121555805
HgAffx.10799.1.A1_at,-0.085202456,0.08520222
HgAffx.10799.1.S1_at,0,0
HgAffx.1638.1.S1_at,-0.09378767,0.09378743
HgAffx.2842.1.S1_at,-0.19446993,0.19446993
HgAffx.3701.1.A1_at,0.04617977,-0.04617977
HgAffx.423.1.S1_at,0,0
HgAffx.18618.1.A1_at,0.044741154,-0.044741392
HgAffx.18618.1.S1_at,0,0
HgAffx.3268.1.A1_at,-0.08631849,0.08631849
HgAffx.3268.1.S1_at,0.12994385,-0.12994385
HgAffx.3248.1.A1_at,0.065225124,-0.065224886
HgAffx.3248.1.S1_at,-0.09936142,0.09936142
HgAffx.3143.1.A1_at,0,0
HgAffx.3143.1.S1_at,0.17612362,-0.17612362
HgAffx.4157.1.A1_at,0.039155006,-0.039155006
HgAffx.4157.1.S1_at,0,0
HgAffx.2159.1.A1_at,-0.16722345,0.16722345
HgAffx.2159.1.S1_at,0.3528509,-0.3528509
HgAffx.3620.2.A1_at,0,0
HgAffx.3620.2.S1_at,0.09661484,-0.096615076
HgAffx.2533.1.A1_at,0.117506266,-0.117506266
HgAffx.2533.1.S1_at,0,0
HgAffx.2823.1.A1_at,0.1259203,-0.1259203
HgAffx.2823.1.S1_at,-0.055865526,0.055865526
HgAffx.19033.4.A1_at,-0.008447647,0.008448124
HgAffx.19033.4.A1_x_at,0.027415752,-0.02741623
HgAffx.19033.4.S1_s_at,-0.38989305,0.38989305
HgAffx.3972.1.A1_at,0.15098524,-0.15098524
HgAffx.3972.1.S1_at,0.04380727,-0.04380703
HgAffx.2890.2.A1_at,-0.07442212,0.07442212
HgAffx.2890.2.A1_s_at,0.16689396,-0.16689396
HgAffx.2890.2.S1_at,-0.025064945,0.025064945
HgAffx.2890.2.S1_s_at,-0.22373152,0.22373152
HgAffx.4168.1.A1_at,0.05035448,-0.05035448
HgAffx.4168.1.S1_at,-0.1019783,0.1019783
HgAffx.3626.1.A1_at,-0.09382963,0.09382963
HgAffx.3626.1.S1_at,-0.09661484,0.09661484
HgAffx.24120.2.A1_at,0.22373128,-0.22373152
HgAffx.24120.2.S1_at,-0.05763054,0.05763054
HgAffx.2441.1.A1_at,0.05278635,-0.05278635
HgAffx.2441.1.S1_at,0,0
HgAffx.4052.1.A1_at,0.15098524,-0.15098524
HgAffx.4052.1.S1_at,0.039155006,-0.039155006
HgAffx.2490.1.A1_at,0.04900694,-0.04900694
HgAffx.2490.1.S1_at,-0.0476079,0.0476079
HgAffx.4152.2.A1_at,-0.14396715,0.14396715
HgAffx.4152.2.S1_at,-0.09936118,0.09936118
HgAffx.2926.1.A1_at,-0.08804989,0.08804989
HgAffx.2926.1.S1_at,-0.07857609,0.07857609
HgAffx.21657.7.A1_at,-0.08520234,0.08520234
HgAffx.21657.7.S1_at,0,0
HgAffx.2344.1.A1_at,-0.07475901,0.07475901
HgAffx.2344.1.S1_at,0.053810596,-0.053810596
HgAffx.3202.1.A1_at,-0.05151105,0.05151105
HgAffx.3202.1.S1_at,-0.09661484,0.09661484
HgAffx.2491.1.A1_at,-0.24744987,0.24744987
HgAffx.2491.1.S1_at,0.043308735,-0.043308496
HgAffx.282.1.A1_at,0,0
HgAffx.282.1.S1_at,0.09079504,-0.09079504
HgAffx.2011.1.A1_at,-0.16605377,0.16605353
HgAffx.2011.1.S1_at,0.39516473,-0.39516473
HgAffx.2011.1.S1_x_at,0.35831976,-0.35831976
HgAffx.3711.1.A1_s_at,0.12994385,-0.12994385
HgAffx.3711.1.A1_x_at,-0.4005232,0.4005232
HgAffx.3711.1.S1_at,0,0
HgAffx.3711.1.S1_s_at,-0.1347282,0.1347282
HgAffx.3711.1.S1_x_at,0,0
HgAffx.3063.1.A1_at,0.043308496,-0.043308496
HgAffx.3063.1.S1_at,-0.05278635,0.05278635
HgAffx.3654.1.A1_at,-0.2096057,0.2096057
HgAffx.3654.1.S1_at,0.02705717,-0.02705717
HgAffx.10865.1.A1_at,0.15939999,-0.15939999
HgAffx.10865.1.S1_at,-0.02851057,0.02851057
HgAffx.3849.1.A1_at,0.09936142,-0.09936142
HgAffx.3849.1.S1_at,0.13613772,-0.13613749
HgAffx.13885.2.A1_at,0.03784418,-0.03784418
HgAffx.13885.2.S1_at,-0.25435066,0.25435042
HgAffx.3066.1.A1_at,0.054662466,-0.054662466
HgAffx.3066.1.S1_at,-0.11357713,0.11357713
HgAffx.1943.1.A1_at,0.13693643,-0.13693643
HgAffx.1943.1.S1_at,0.053810596,-0.053810596
HgAffx.9709.1.A1_at,0,0
HgAffx.9709.1.S1_at,0.14279461,-0.14279461
HgAffx.9042.1.A1_at,0,0
HgAffx.9042.1.S1_at,-0.19314909,0.19314933
HgAffx.2980.1.A1_at,0.08119893,-0.08119893
HgAffx.2980.1.S1_at,0.16486454,-0.1648643
HgAffx.3585.1.A1_at,0.10997152,-0.10997152
HgAffx.3585.1.S1_at,0.13713026,-0.13713026
HgAffx.3150.1.A1_at,-0.028510332,0.028510094
HgAffx.3150.1.S1_at,0.09378767,-0.09378767
HgAffx.2517.1.A1_at,0.13852906,-0.13852918
HgAffx.2517.1.S1_at,0.0476079,-0.0476079
HgAffx.2835.1.A1_at,-0.11102295,0.11102295
HgAffx.2835.1.S1_at,0,0
HgAffx.3829.1.A1_at,0.054907084,-0.054907084
HgAffx.3829.1.S1_at,-0.057711124,0.057711124
HgAffx.2676.1.A1_at,0.08804989,-0.08804989
HgAffx.2676.1.S1_at,0.13864183,-0.13864183
HgAffx.3311.1.A1_at,0.1342299,-0.1342299
HgAffx.3311.1.S1_at,0,0
HgAffx.3438.1.A1_at,0,0
HgAffx.3438.1.S1_at,-0.09661484,0.09661484
HgAffx.2724.1.A1_at,0.02726984,-0.02726984
HgAffx.2724.1.S1_at,-0.07227421,0.07227421
HgAffx.7551.1.A1_at,0.08872795,-0.08872771
HgAffx.7551.1.S1_at,-0.10302663,0.10302663
HgAffx.2812.1.A1_at,0.09092116,-0.09092116
HgAffx.2812.1.S1_at,-0.25137973,0.25137973
HgAffx.3611.2.A1_at,0.2632377,-0.2632377
HgAffx.3611.2.S1_at,-0.05035436,0.05035436
HgAffx.2636.1.A1_at,-0.14962995,0.14963007
HgAffx.2636.1.S1_at,0.10659695,-0.10659695
HgAffx.3165.1.A1_at,0.15098524,-0.15098536
HgAffx.3165.1.S1_at,0.05278659,-0.05278647
HgAffx.23909.1.A1_at,-0.1648643,0.16486406
HgAffx.23909.1.S1_at,-0.020816326,0.020816207
HgAffx.444.1.A1_at,0.09092116,-0.09092116
HgAffx.444.1.S1_at,-0.03784418,0.03784418
HgAffx.3280.1.A1_at,0.24744987,-0.24744987
HgAffx.3280.1.S1_at,0.10534501,-0.10534501
HgAffx.2657.1.A1_at,-0.1779728,0.1779728
HgAffx.2657.1.S1_at,-0.08391595,0.08391571
HgAffx.3951.2.A1_at,0.14696932,-0.14696908
HgAffx.3478.1.A1_at,-0.08805013,0.08805013
HgAffx.3478.1.S1_at,0.24966478,-0.24966478
HgAffx.3712.2.A1_at,0.02726984,-0.02726984
HgAffx.3712.2.S1_at,0.2499814,-0.2499814
HgAffx.3712.2.S1_s_at,0,0
HgAffx.3712.2.S1_x_at,0.043308496,-0.043308496
HgAffx.2654.1.A1_at,-0.12570918,0.12570918
HgAffx.2654.1.S1_at,-0.14279461,0.14279461
HgAffx.4258.1.A1_at,0.025798798,-0.025798798
HgAffx.4258.1.S1_at,-0.121555805,0.12155604
HgAffx.1691.1.A1_at,0.13852906,-0.13852906
HgAffx.1691.1.S1_at,0.117506266,-0.117506266
HgAffx.4227.2.A1_at,0.09378767,-0.09378791
HgAffx.4227.2.S1_at,0.044741392,-0.044741392
HgAffx.2818.1.A1_at,-0.18183756,0.18183756
HgAffx.2818.1.S1_at,0.09093237,-0.09093237
HgAffx.3565.1.A1_at,0.22216773,-0.22216797
HgAffx.3565.1.S1_at,-0.09661484,0.09661484
HgAffx.21565.3.A1_at,-0.13914418,0.13914418
HgAffx.21565.3.S1_at,0.03169465,-0.03169465
HgAffx.4031.1.A1_at,-0.15822089,0.158221
HgAffx.4031.1.A1_s_at,0.20857525,-0.20857525
HgAffx.4031.1.S1_at,0.040647745,-0.040647745
HgAffx.4031.2.S1_s_at,-0.22373152,0.22373152
HgAffx.545.1.A1_at,0.20659876,-0.20659876
HgAffx.545.1.S1_at,-0.09378779,0.09378767
HgAffx.12234.1.A1_at,0.09378767,-0.09378767
HgAffx.12234.1.S1_at,0.17045069,-0.17045069
HgAffx.2109.1.A1_at,-0.20377159,0.20377159
HgAffx.2109.1.S1_at,0.158221,-0.158221
HgAffx.3696.1.A1_at,-0.10441041,0.10441041
HgAffx.3696.1.S1_at,-0.08424914,0.08424902
HgAffx.1831.1.A1_at,0.023941994,-0.023941994
HgAffx.1831.1.S1_at,0,0
HgAffx.22522.2.A1_at,0.039155126,-0.039155126
HgAffx.22522.2.A1_s_at,0.05162382,-0.05162382
HgAffx.22522.2.A1_x_at,-0.19314897,0.19314909
HgAffx.22522.2.S1_at,0.04189372,-0.04189372
HgAffx.22522.2.S1_x_at,0.17612362,-0.17612362
HgAffx.2532.2.A1_at,-0.044741392,0.044741392
HgAffx.2532.2.S1_at,0.071994066,-0.071994066
HgAffx.2230.1.A1_at,0.054662466,-0.054662466
HgAffx.2230.1.S1_at,-0.08520222,0.08520222
HgAffx.3198.1.A1_at,-0.023803234,0.023803234
HgAffx.3198.1.S1_at,0.025064945,-0.025064945
HgAffx.14224.3.A1_at,0.08309507,-0.08309507
HgAffx.14224.3.S1_at,-0.05054903,0.050548792
HgAffx.19899.1.A1_at,-0.08520222,0.08520222
HgAffx.19899.1.S1_at,-0.12570906,0.12570906
HgAffx.2440.1.A1_at,-0.02859044,0.02859044
HgAffx.2440.1.S1_at,0.05162406,-0.05162406
HgAffx.1583.1.A1_at,0.04617977,-0.04617977
HgAffx.1583.1.S1_at,-0.09936142,0.09936142
HgAffx.2497.1.A1_at,-0.09092116,0.09092116
HgAffx.2497.1.S1_at,0,0
HgAffx.3044.1.A1_at,0.15984344,-0.15984344
HgAffx.3044.1.S1_at,0.13852906,-0.13852894
HgAffx.2529.1.A1_at,-0.14062214,0.14062214
HgAffx.2529.1.S1_at,0.023296118,-0.023296356
HgAffx.537.1.A1_at,0.02726984,-0.02726984
HgAffx.537.1.S1_at,-0.04050684,0.0405066
HgAffx.3605.1.A1_at,0,0
HgAffx.3605.1.S1_at,-0.09092116,0.09092116
HgAffx.496.1.A1_at,0.2096057,-0.2096057
HgAffx.496.1.S1_at,-0.08871007,0.08870983
HgAffx.7347.1.A1_at,-0.04189384,0.04189384
HgAffx.7347.1.S1_at,0,0
HgAffx.1328.1.A1_at,0.09243631,-0.09243631
HgAffx.1328.1.A1_x_at,0.111028194,-0.111028194
HgAffx.1328.1.S1_at,-0.054662466,0.054662466
HgAffx.4198.1.A1_at,0.43732452,-0.43732452
HgAffx.4198.1.A1_s_at,0.62522364,-0.6252239
HgAffx.4198.1.S1_at,0.4151616,-0.41516185
HgAffx.4198.1.S1_s_at,0.37426615,-0.37426615
HgAffx.549.1.A1_at,-0.044741392,0.044741392
HgAffx.549.1.S1_at,0,0
HgAffx.22605.2.A1_at,0.071994066,-0.071994066
HgAffx.22605.2.S1_at,0.043308496,-0.043308496
HgAffx.2164.1.A1_at,0.08804965,-0.08804989
HgAffx.2164.1.S1_at,0.08240056,-0.08240056
HgAffx.3084.1.A1_at,0.05162382,-0.05162382
HgAffx.3084.1.S1_at,-0.15939999,0.15939999
HgAffx.3187.1.A1_at,-0.10659695,0.10659695
HgAffx.3187.1.S1_at,0.32391167,-0.3239118
HgAffx.18618.2.A1_at,-0.2513795,0.2513795
HgAffx.18618.2.S1_at,0.016387701,-0.016387701
HgAffx.9188.1.A1_at,0.13394117,-0.13394117
HgAffx.9188.1.S1_at,-0.18891406,0.18891406
HgAffx.2765.1.A1_at,0,0
HgAffx.2765.1.S1_at,-0.027800083,0.027800083
HgAffx.7730.1.A1_at,0.108472824,-0.108472824
HgAffx.7730.1.S1_at,0.05614686,-0.05614686
HgAffx.3363.1.A1_at,0.20387363,-0.20387363
HgAffx.3363.1.S1_at,-0.18648982,0.18648982
HgAffx.1240.1.A1_at,0.02726984,-0.02726984
HgAffx.1240.1.S1_at,0,0
HgAffx.2984.1.A1_at,-0.020816326,0.020816326
HgAffx.2984.1.S1_at,-0.02851057,0.02851057
HgAffx.4047.1.A1_at,0.21950126,-0.21950126
HgAffx.4047.1.S1_at,0.080160856,-0.080160856
HgAffx.4220.2.A1_at,-0.12994385,0.12994385
HgAffx.4220.2.S1_at,-0.14279461,0.14279461
HgAffx.3215.1.A1_at,-0.08804989,0.08804989
HgAffx.3215.1.S1_at,-0.04617977,0.04617977
HgAffx.2762.1.A1_at,-0.1342299,0.1342299
HgAffx.2762.1.S1_at,0.09079504,-0.09079504
HgAffx.3308.1.A1_at,-0.11159301,0.11159325
HgAffx.3308.1.S1_at,0.08520222,-0.08520222
HgAffx.24394.1.A1_at,0.027355194,-0.027354956
HgAffx.24394.1.S1_at,-0.09092116,0.09092116
HgAffx.14210.1.A1_at,0.03841901,-0.03841901
HgAffx.14210.1.S1_at,-0.104210615,0.10421085
HgAffx.3653.1.A1_at,0.15939999,-0.15939999
HgAffx.3653.1.S1_at,0,0
HgAffx.3160.1.A1_at,-0.21288347,0.21288347
HgAffx.3160.1.S1_at,-0.056074858,0.056075096
HgAffx.3595.1.A1_at,-0.025798798,0.025798798
HgAffx.3595.1.S1_at,0.04617977,-0.04617977
HgAffx.1825.1.A1_at,-0.1342299,0.1342299
HgAffx.1825.1.S1_at,-0.09520745,0.095207214
HgAffx.3501.1.A1_at,0.11242008,-0.11241984
HgAffx.3501.1.S1_at,0.04050684,-0.04050684
HgAffx.3694.2.A1_at,0.04617977,-0.04617977
HgAffx.3694.2.S1_at,-0.07171178,0.07171154
HgAffx.1773.1.A1_at,-0.055719137,0.055719137
HgAffx.1773.1.A1_x_at,0.08240056,-0.08240056
HgAffx.1773.1.S1_at,0.043308616,-0.043308616
HgAffx.1773.1.S1_x_at,-0.11750615,0.117506266
HgAffx.3126.1.A1_at,-0.03803563,0.03803563
HgAffx.3126.1.S1_at,-0.04897833,0.04897833
HgAffx.4105.1.A1_at,0,0
HgAffx.4105.1.S1_at,0,0
HgAffx.3173.1.A1_at,0.06479025,-0.06479025
HgAffx.3173.1.S1_at,0.055309296,-0.055309296
HgAffx.2111.1.A1_at,-0.0476079,0.0476079
HgAffx.2111.1.S1_at,-0.0476079,0.0476079
HgAffx.3148.1.A1_at,-0.076999426,0.076999426
HgAffx.3148.1.S1_at,-0.08520222,0.08520222
HgAffx.2982.1.A1_at,0.054662466,-0.054662466
HgAffx.2982.1.S1_at,0.09092116,-0.09092116
HgAffx.2948.1.A1_at,-0.03270459,0.032704473
HgAffx.2948.1.S1_at,0.10631776,-0.10631776
HgAffx.18513.1.A1_at,0.13248396,-0.13248396
HgAffx.18513.1.S1_at,-0.08804989,0.08804989
HgAffx.4134.1.A1_at,-0.09860706,0.09860706
HgAffx.4134.1.S1_at,0.2746446,-0.2746446
HgAffx.3317.1.A1_at,-0.32391167,0.32391167
HgAffx.3317.1.S1_at,-0.13332939,0.13332963
HgAffx.20612.1.A1_at,-0.0490067,0.04900694
HgAffx.20612.1.S1_at,0.08841586,-0.08841586
HgAffx.2888.1.A1_at,0.13121176,-0.131212
HgAffx.2888.1.S1_at,0,0
HgAffx.17625.2.A1_at,0.09661484,-0.09661484
HgAffx.17625.2.S1_at,-0.025798798,0.025798798
HgAffx.2844.1.A1_at,0,0
HgAffx.2844.1.S1_at,-0.044741154,0.044741392
HgAffx.3755.1.A1_at,0.166888,-0.16688824
HgAffx.3755.1.S1_at,-0.08520234,0.08520222
HgAffx.2671.1.A1_at,0.09092116,-0.09092116
HgAffx.2671.1.S1_at,-0.08422947,0.08422947
HgAffx.22522.3.A1_at,-0.15408397,0.15408397
HgAffx.22522.3.S1_at,0.044741392,-0.044741392
HgAffx.2624.1.A1_at,-0.07987547,0.07987547
HgAffx.2624.1.S1_at,0.13422966,-0.1342299
HgAffx.2771.1.A1_at,-0.13918686,0.13918686
HgAffx.2771.1.S1_at,0.02726984,-0.02726984
HgAffx.3071.1.A1_at,-0.03784418,0.03784418
HgAffx.3071.1.S1_at,0.0476079,-0.0476079
HgAffx.3045.1.A1_at,0,0
HgAffx.3045.1.S1_at,0,0
HgAffx.2675.1.A1_at,-0.10978055,0.10978055
HgAffx.2675.1.S1_at,-0.0476079,0.0476079
HgAffx.6856.1.A1_at,-0.04617977,0.04617977
HgAffx.6856.1.S1_at,0.10455227,-0.10455227
HgAffx.3258.1.A1_at,0.04050684,-0.04050684
HgAffx.3258.1.S1_at,0,0
HgAffx.9697.1.A1_at,-0.02851057,0.02851057
HgAffx.9697.1.S1_at,-0.13713026,0.13713026
HgAffx.2627.1.A1_at,0,0
HgAffx.2627.1.S1_at,0.08240068,-0.08240068
HgAffx.2353.1.A1_at,0.24033046,-0.24033046
HgAffx.2353.1.S1_at,-0.085202456,0.085202694
HgAffx.2870.1.A1_at,0.121555805,-0.121555805
HgAffx.2870.1.S1_at,0.076226234,-0.076226234
HgAffx.3396.1.A1_at,0.027302504,-0.027302742
HgAffx.3396.1.S1_at,0.05151093,-0.05151105
HgAffx.21881.2.A1_at,0,0
HgAffx.21881.2.S1_at,0,0
HgAffx.3708.1.A1_at,-0.1257093,0.1257093
HgAffx.3708.1.S1_at,0.1019783,-0.1019783
HgAffx.3082.1.A1_at,0.09092116,-0.09092116
HgAffx.3082.1.S1_at,0,0
HgAffx.2544.1.A1_at,-0.0476079,0.0476079
HgAffx.2544.1.S1_at,0.0476079,-0.0476079
HgAffx.538.1.A1_at,-0.062086105,0.062086105
HgAffx.538.1.S1_at,0.0365777,-0.0365777
HgAffx.1661.1.A1_at,0.058176517,-0.058176517
HgAffx.1661.1.S1_at,-0.04189372,0.04189384
HgAffx.2615.1.A1_at,-0.09378779,0.09378767
HgAffx.2615.1.S1_at,0,0
HgAffx.2032.2.A1_x_at,-0.048300743,0.048300743
HgAffx.2032.2.S1_x_at,-0.019581795,0.019581318
HgAffx.17120.2.A1_at,0,0
HgAffx.17120.2.S1_at,0.12896585,-0.12896585
HgAffx.17120.2.S1_s_at,0.085202456,-0.085202456
HgAffx.23953.1.A1_at,0.10389185,-0.10389185
HgAffx.23953.1.S1_at,0.15939999,-0.15939999
HgAffx.3115.1.A1_at,-0.15476489,0.15476465
HgAffx.3115.1.S1_at,0.015122891,-0.015122891
HgAffx.1985.1.A1_at,0.27228785,-0.27228785
HgAffx.1985.1.S1_at,-0.1342299,0.1342299
HgAffx.3169.1.A1_at,-0.14000964,0.14000964
HgAffx.3169.1.S1_at,0.09378767,-0.09378767
HgAffx.1801.1.A1_at,0.08240056,-0.08240056
HgAffx.1801.1.S1_at,0.011652947,-0.011652947
HgAffx.4167.2.A1_at,-0.04253435,0.04253435
HgAffx.4167.2.S1_at,-0.08520222,0.08520222
HgAffx.2685.1.A1_at,-0.06150794,0.06150794
HgAffx.2685.1.S1_at,0.1607039,-0.16070378
HgAffx.3573.1.A1_at,0,0
HgAffx.3573.1.S1_at,0.018347025,-0.018347025
HgAffx.2670.1.A1_at,0.18150043,-0.18150043
HgAffx.2670.1.S1_at,-0.14081287,0.14081287
HgAffx.3234.1.A1_at,-0.0476079,0.0476079
HgAffx.3234.1.S1_at,0.072672606,-0.072672606
HgAffx.2522.1.A1_at,0.038716793,-0.038716793
HgAffx.2522.1.S1_at,-0.02705717,0.02705717
HgAffx.2243.1.A1_at,-0.114640474,0.114640236
HgAffx.2243.1.S1_at,-0.18183756,0.18183756
HgAffx.2659.1.A1_at,0,0
HgAffx.2659.1.S1_at,-0.030391455,0.030391455
HgAffx.2493.1.A1_at,0.17045069,-0.17045069
HgAffx.2493.1.S1_at,0.15822077,-0.15822053
HgAffx.3333.1.A1_at,0,0
HgAffx.3333.1.S1_at,0.07193613,-0.07193613
HgAffx.2683.1.A1_at,-0.24477291,0.24477291
HgAffx.2683.1.S1_at,-0.17612362,0.17612362
HgAffx.2863.1.A1_at,0.3051901,-0.30519032
HgAffx.2863.1.S1_at,-0.046179533,0.04617977
HgAffx.3078.1.A1_at,0.043308496,-0.043308496
HgAffx.3078.1.S1_at,0,0
HgAffx.3418.1.A1_at,-0.08520222,0.08520222
HgAffx.3418.1.S1_at,-0.15843916,0.15843916
HgAffx.2727.1.A1_at,0.035357,-0.035357
HgAffx.2727.1.S1_at,0.04050684,-0.04050684
HgAffx.2655.1.A1_at,-0.21663046,0.21663046
HgAffx.2655.1.S1_at,-0.14513469,0.14513469
HgAffx.3224.2.A1_at,0,0
HgAffx.3224.2.A1_s_at,0,0
HgAffx.3224.2.S1_at,-0.027504444,0.027504444
HgAffx.3224.3.S1_s_at,0.158221,-0.158221
HgAffx.2778.1.A1_at,0.09661484,-0.09661484
HgAffx.2778.1.S1_at,-0.039155126,0.039155245
HgAffx.2635.1.A1_at,-0.048343897,0.048343897
HgAffx.2635.1.S1_at,0.2478621,-0.2478621
HgAffx.3906.1.A1_at,0,0
HgAffx.3906.1.S1_at,0.044345617,-0.04434538
HgAffx.2485.1.A1_at,0.17045069,-0.17045069
HgAffx.2485.1.S1_at,0.102917194,-0.102917194
HgAffx.2672.1.A1_at,0.043308496,-0.043308735
HgAffx.2672.1.S1_at,0,0
HgAffx.2930.1.A1_at,-0.08029103,0.08029103
HgAffx.2930.1.S1_at,0,0
HgAffx.3738.1.A1_at,0.21474218,-0.21474218
HgAffx.3738.1.S1_at,-0.03784418,0.03784418
HgAffx.1395.1.A1_at,0,0
HgAffx.1395.1.S1_at,-0.053810596,0.053810596
HgAffx.2032.3.A1_at,-0.12362647,0.12362623
HgAffx.2032.3.A1_x_at,0.08291435,-0.08291447
HgAffx.2032.3.S1_at,0.10731149,-0.10731149
HgAffx.2032.3.S1_x_at,0,0
HgAffx.2487.1.A1_at,-0.033487797,0.033487797
HgAffx.2487.1.S1_at,0.2069025,-0.20690238
HgAffx.2665.1.A1_at,-0.14893556,0.14893532
HgAffx.2665.1.S1_at,0.027355194,-0.027355194
HgAffx.3284.1.A1_at,-0.14150167,0.14150167
HgAffx.3284.1.S1_at,-0.04617977,0.04617977
HgAffx.3554.2.A1_at,0.08119893,-0.08119893
HgAffx.3554.2.S1_at,0.06887078,-0.06887078
HgAffx.1684.1.A1_at,0.20270848,-0.20270848
HgAffx.1684.1.S1_at,0,0
HgAffx.2528.1.A1_at,-0.085202456,0.085202456
HgAffx.2528.1.S1_at,-0.09092116,0.09092116
HgAffx.2595.1.A1_at,-0.07534647,0.07534671
HgAffx.2595.1.S1_at,0.027355194,-0.027355194
HgAffx.3306.1.A1_at,-0.09661484,0.09661484
HgAffx.3306.1.S1_at,-0.05278635,0.05278635
HgAffx.4029.1.A1_at,-0.08240056,0.08240032
HgAffx.4029.1.S1_at,0.09092116,-0.09092116
HgAffx.20324.2.A1_at,0.07442212,-0.07442188
HgAffx.20324.2.S1_at,-0.053810596,0.053810596
HgAffx.2120.1.A1_at,-0.14696908,0.14696932
HgAffx.2120.1.S1_at,0.12575936,-0.12575912
HgAffx.2618.1.A1_at,-0.17612386,0.17612362
HgAffx.2618.1.S1_at,-0.085202456,0.085202456
HgAffx.2680.1.A1_at,0.07699919,-0.076999426
HgAffx.2680.1.S1_at,0.07814598,-0.07814574
HgAffx.4137.1.A1_at,-0.04474151,0.044741392
HgAffx.4137.1.S1_at,0.054662466,-0.054662466
HgAffx.1656.1.A1_at,-0.17348218,0.17348218
HgAffx.1656.1.S1_at,0.0365777,-0.0365777
HgAffx.18865.2.A1_at,0,0
HgAffx.18865.2.S1_at,-0.03169465,0.03169465
