geneID,Mt_Mapped_count,Mt_RPKM,H2O_Mapped_count,H2O_RPKM,NaCl_Mapped_count,NaCl_RPKM,Na&Mt_Mapped_count,Na&Mt_RPKM
Glyma17g00770.1|PACid:16303956,870,20.597,632,14.89,701,13.328,852,12.515
Glyma17g00790.1|PACid:16303958,1792,51.463,1076,30.752,2240,51.663,2368,42.193
Glyma17g00810.1|PACid:16303960,104,1.405,32,0.43,42,0.456,68,0.57
Glyma17g00820.1|PACid:16303961,1231,90.42,760,55.555,691,40.762,1187,54.095
Glyma17g00820.2|PACid:16303962,420,40.442,325,31.143,291,22.504,507,30.29
Glyma17g00830.1|PACid:16303963,320,16.153,290,14.568,303,12.284,398,12.465
Glyma17g00840.1|PACid:16303964,160,3.222,109,2.184,103,1.666,84,1.05
Glyma17g00850.1|PACid:16303965,91,0.982,195,2.094,234,2.028,237,1.587
Glyma17g00860.1|PACid:16303966,1197,20.38,1144,19.384,1857,25.392,1977,20.885
Glyma17g00870.1|PACid:16303967,0,0,24,0.999,5,0,17,0.441
Glyma17g00880.1|PACid:16303968,3,0,89,4.109,20,0.745,143,4.116
Glyma17g00890.1|PACid:16303969,373,13.151,583,20.456,423,11.977,816,17.85
Glyma17g00890.2|PACid:16303970,304,10.718,506,17.754,407,11.524,766,16.756
Glyma17g00890.3|PACid:16303971,362,12.763,527,18.491,430,12.176,858,18.769
Glyma17g00900.1|PACid:16303972,0,0,0,0,0,0,2,0
Glyma17g00910.1|PACid:16303973,402,11.235,611,16.994,454,10.19,935,16.213
Glyma17g00910.2|PACid:16303974,398,11.373,527,14.986,370,8.491,866,15.354
Glyma17g00930.1|PACid:16303976,17,1.282,38,2.851,8,0.484,135,6.314
Glyma17g00970.1|PACid:16303979,53,1.079,6,0,19,0.311,13,0.164
Glyma17g00980.1|PACid:16303980,26,1.683,12,0.773,22,1.144,44,1.767
Glyma17g00990.1|PACid:16303981,126,5.347,132,5.575,209,7.123,164,4.318
Glyma17g01000.1|PACid:16303982,1051,15.361,2612,37.992,3199,37.549,3652,33.117
Glyma17g01010.1|PACid:16303983,490,21.349,102,4.423,170,5.948,244,6.596
Glyma17g01010.2|PACid:16303984,429,18.834,91,3.976,149,5.254,173,4.712
Glyma17g01010.3|PACid:16303985,494,21.523,109,4.726,199,6.963,184,4.974
Glyma17g01030.1|PACid:16303987,665,29.307,972,42.631,1939,68.629,1427,39.02
Glyma17g01030.2|PACid:16303988,579,27.303,736,34.538,1512,57.26,1049,30.69
Glyma17g01050.1|PACid:16303990,794,13.301,625,10.42,1168,15.714,920,9.562
Glyma17g01060.1|PACid:16303991,30,0.707,0,0,0,0,0,0
Glyma17g01080.1|PACid:16303993,243,7.888,77,2.487,161,4.197,279,5.619
Glyma17g01090.1|PACid:16303994,13,0,0,0,3,0,3,0
Glyma17g01100.1|PACid:16303995,327,22.303,88,5.973,380,20.815,383,16.208
Glyma17g01110.1|PACid:16303996,0,0,0,0,0,0,2,0
Glyma17g01120.1|PACid:16303997,338,8.154,594,14.26,760,14.724,721,10.791
Glyma17g01130.1|PACid:16303998,153,8.679,116,6.548,669,30.478,536,18.865
Glyma17g01130.2|PACid:16303999,45,3.683,33,2.688,153,10.057,157,7.973
Glyma17g01140.1|PACid:16304000,10,0.979,0,0,0,0,0,0
Glyma17g01150.1|PACid:16304001,298,6.254,104,2.172,64,1.079,317,4.128
Glyma17g01160.1|PACid:16304002,164,4.411,32,0.857,51,1.102,48,0.801
Glyma17g01160.2|PACid:16304003,200,5.38,38,1.017,42,0.907,60,1.001
Glyma17g01170.1|PACid:16304004,17,0.486,28,0.796,0,0,25,0.443
Glyma17g01170.2|PACid:16304005,10,0.39,20,0.776,2,0,8,0
Glyma17g01170.3|PACid:16304006,11,0.399,28,1.01,4,0,9,0
Glyma17g01180.1|PACid:16304007,359,12.243,384,13.032,403,11.038,609,12.886
Glyma17g01180.2|PACid:16304008,516,17.702,556,18.983,605,16.669,904,19.242
Glyma17g01190.1|PACid:16304009,138,4.024,112,3.25,213,4.988,179,3.238
Glyma17g01190.2|PACid:16304010,114,3.324,122,3.54,263,6.158,173,3.13
Glyma17g01210.1|PACid:16304012,510,7.57,899,13.279,837,9.977,1278,11.769
Glyma17g01230.1|PACid:16304014,478,16.598,210,7.257,239,6.665,279,6.011
Glyma17g01240.1|PACid:16304015,710,40.678,436,24.859,759,34.923,597,21.222
Glyma17g01250.1|PACid:16304016,33,1.513,14,0.639,3,0.11,5,0
Glyma17g01260.1|PACid:16304017,213,9.571,155,6.931,192,6.929,328,9.145
Glyma17g01270.1|PACid:16304018,334,15.068,257,11.538,344,12.463,497,13.911
Glyma17g01270.2|PACid:16304019,244,12.209,162,8.067,291,11.694,296,9.189
Glyma17g01270.3|PACid:16304020,180,9.461,168,8.788,189,7.978,210,6.849
Glyma17g01280.1|PACid:16304021,165,9.314,59,3.314,95,4.307,77,2.697
Glyma17g01290.1|PACid:16304022,12,0,13,0.437,16,0.434,24,0.503
Glyma17g01300.1|PACid:16304023,758,34.33,1096,49.399,1232,44.812,1586,44.567
Glyma17g01300.2|PACid:16304024,451,25.332,552,30.856,665,29.998,792,27.601
Glyma17g01310.1|PACid:16304025,267,5.603,251,5.242,158,2.663,367,4.779
Glyma17g01320.1|PACid:16304026,930,15.137,717,11.614,991,12.954,1301,13.138
Glyma17g01330.1|PACid:16304027,252,9.024,40,1.425,15,0.431,20,0.444
Glyma17g01340.1|PACid:16304028,18,1.121,1,0,13,0.65,6,0
Glyma17g01350.1|PACid:16304029,4,0.445,0,0,0,0,1,0
Glyma17g01360.1|PACid:16304030,893,28.743,721,23.095,1126,29.107,1030,20.569
Glyma17g01370.1|PACid:16304031,44,1.466,0,0,0,0,0,0
Glyma17g01390.1|PACid:16304033,148,4.315,159,4.614,140,3.278,193,3.491
Glyma17g01400.1|PACid:16304034,730,10.779,584,8.582,1186,14.065,563,5.158
Glyma17g01410.1|PACid:16304035,420,5.92,803,11.263,367,4.154,1001,8.753
Glyma17g01410.2|PACid:16304036,314,4.983,577,9.113,226,2.881,631,6.213
Glyma17g01430.1|PACid:16304038,274,3.915,194,2.758,539,6.185,253,2.243
Glyma17g01480.1|PACid:16304043,78,2.892,0,0,2,0,4,0
Glyma17g01490.1|PACid:16304044,19,0.444,110,2.56,118,2.216,180,2.612
Glyma17g01500.1|PACid:16304045,1070,23.807,1474,32.638,1389,24.82,2722,37.576
Glyma17g01510.1|PACid:16304046,12,0,83,2.531,72,1.772,104,1.977
Glyma17g01520.1|PACid:16304047,0,0,0,0,2,0,2,0
Glyma17g01530.1|PACid:16304048,1,0,0,0,0,0,4,0.069
Glyma17g01550.1|PACid:16304050,5303,148.933,2065,57.715,6200,139.842,5831,101.605
Glyma17g01550.2|PACid:16304051,5324,149.523,2273,63.529,6410,144.578,5960,103.853
Glyma17g01550.3|PACid:16304052,5054,141.94,2106,58.861,6095,137.474,5858,102.076
Glyma17g01560.1|PACid:16304053,329,13.512,278,11.362,865,28.531,859,21.889
Glyma17g01570.1|PACid:16304054,396,6.981,158,2.772,191,2.704,251,2.745
Glyma17g01580.1|PACid:16304055,4969,103.523,103,2.136,21,0.351,271,3.503
Glyma17g01590.1|PACid:16304056,212,6.028,94,2.66,113,2.58,169,2.981
Glyma17g01600.1|PACid:16304057,484,17.833,177,6.49,221,6.539,390,8.915
Glyma17g01610.1|PACid:16304058,113,3.237,25,0.713,28,0.644,37,0.658
Glyma17g01620.1|PACid:16304059,120,3.499,30,0.87,116,2.716,112,2.026
Glyma17g01630.1|PACid:16304060,145,2.951,103,2.086,69,1.128,108,1.364
Glyma17g01640.1|PACid:16304061,9,1.495,8,1.322,9,1.2,4,0.412
Glyma17g01650.1|PACid:16304062,338,32.275,661,62.813,631,48.39,753,44.612
Glyma17g01660.1|PACid:16304063,403,12.281,152,4.61,248,6.07,271,5.124
Glyma17g01680.1|PACid:16304065,2,0,0,0,0,0,0,0
Glyma17g01680.2|PACid:16304066,0,0,0,0,2,0,5,0.212
Glyma17g01690.1|PACid:16304067,450,6.288,8,0,9,0,3,0
Glyma17g01710.1|PACid:16304069,3,0,3,0,1,0,4,0
Glyma17g01720.1|PACid:16304070,6993,241.355,821,28.199,3257,90.279,2798,59.916
Glyma17g01730.1|PACid:16304071,1034,21.982,319,6.749,646,11.029,580,7.65
Glyma17g01740.1|PACid:16304072,162,9.423,590,34.152,512,23.917,1562,56.37
Glyma17g01750.1|PACid:16304073,12,0,15,0.554,9,0,16,0.368
Glyma17g01800.1|PACid:16304078,2273,64.629,2164,61.233,2215,50.579,3249,57.316
Glyma17g01810.1|PACid:16304079,396,3.501,47,0.414,71,0.504,129,0.708
Glyma17g01820.1|PACid:16304080,449,18.309,719,29.178,805,26.363,743,18.798
Glyma17g01820.2|PACid:16304081,145,7.692,353,18.636,389,16.573,421,13.857
Glyma17g01820.3|PACid:16304082,190,11.399,317,18.926,376,18.116,346,12.879
Glyma17g01840.1|PACid:16304084,49,5.013,0,0,0,0,1,0
Glyma17g01850.1|PACid:16304085,634,5.854,627,5.761,587,4.353,825,4.726
Glyma17g01860.1|PACid:16304086,1,0,0,0,0,0,2,0
Glyma17g01870.1|PACid:16304087,979,21.953,57,1.272,7,0,41,0.57
Glyma17g01890.1|PACid:16304089,289,13.193,143,6.497,38,1.393,708,20.054
Glyma17g01900.1|PACid:16304090,3490,76.318,3480,75.732,5386,94.589,6174,83.766
Glyma17g01910.1|PACid:16304091,5,0.248,19,0.938,13,0.518,38,1.17
Glyma17g01920.1|PACid:16304092,144,4.622,133,4.248,137,3.531,164,3.266
Glyma17g01930.1|PACid:16304093,55,5.341,141,13.626,24,1.872,69,4.157
Glyma17g01940.1|PACid:16304094,326,8.357,322,8.214,318,6.547,509,8.096
Glyma17g01940.2|PACid:16304095,337,8.639,340,8.674,373,7.679,474,7.539
Glyma17g01950.1|PACid:16304096,171,4.345,63,1.593,43,0.877,112,1.766
Glyma17g01960.1|PACid:16304097,211,6.552,237,7.324,286,7.133,398,7.668
Glyma17g01960.2|PACid:16304098,237,7.36,276,8.529,368,9.178,451,8.689
Glyma17g01970.1|PACid:16304099,956,46.221,1329,63.945,837,32.5,1829,54.866
Glyma17g01980.1|PACid:16304100,31,0.653,28,0.587,50,0.846,30,0.392
Glyma17g01990.1|PACid:16304101,477,12.83,370,9.904,376,8.122,376,6.275
Glyma17g02000.1|PACid:16304102,137,3.481,6,0,2,0,10,0
Glyma17g02010.1|PACid:16304103,114,6.048,181,9.556,160,6.817,376,12.376
Glyma17g02020.1|PACid:16304104,2285,52.366,208,4.744,479,8.816,711,10.11
Glyma17g02030.1|PACid:16304105,41,1.864,10,0,20,0.73,15,0.423
Glyma17g02040.1|PACid:16304106,120,9.046,10,0.75,15,0.908,22,1.029
Glyma17g02050.1|PACid:16304107,147,6.14,175,7.274,316,10.6,351,9.096
Glyma17g02060.1|PACid:16304108,87,1.799,16,0,18,0.299,58,0.744
Glyma17g02070.1|PACid:16304109,394,13.357,366,12.348,384,10.455,609,12.81
Glyma17g02080.1|PACid:16304110,0,0,2,0,1,0,77,1.76
Glyma17g02100.1|PACid:16304112,188,5.454,284,8.199,177,4.124,453,8.153
Glyma17g02110.1|PACid:16304113,445,10.322,191,4.409,143,2.664,231,3.324
Glyma17g02140.1|PACid:16304116,9,0,1,0,3,0,18,0.52
Glyma17g02150.1|PACid:16304117,71,3.39,37,0,59,0,76,0
Glyma17g02160.1|PACid:16304118,959,45.787,542,25.752,947,36.312,1154,34.184
Glyma17g02170.1|PACid:16304119,36,1.31,20,0.724,14,0.409,23,0.519
Glyma17g02200.1|PACid:16304122,5194,454.319,4823,419.833,4117,289.211,6195,336.205
Glyma17g02220.1|PACid:16304124,413,8.496,326,6.674,320,5.287,412,5.259
Glyma17g02230.1|PACid:16304125,131,1.905,244,3.531,85,0.993,214,1.931
Glyma17g02240.1|PACid:16304126,715,13.497,957,17.979,810,12.28,986,11.548
Glyma17g02250.1|PACid:16304127,68,4.638,4,0,0,0,15,0.635
Glyma17g02260.1|PACid:16304128,7,0,6,0,4,0,5,0
Glyma17g02270.1|PACid:16304129,724,17.502,1669,40.152,1002,19.453,2174,32.607
Glyma17g02280.1|PACid:16304130,100,2.438,231,5.605,294,5.756,367,5.551
Glyma17g02300.1|PACid:16304132,556,10.891,258,5.029,308,4.845,539,6.55
Glyma17g02310.1|PACid:16304133,789,14.396,757,13.746,1011,14.815,1236,13.992
Glyma17g02340.1|PACid:16304136,32,1.036,16,0.515,11,0.286,20,0.402
Glyma17g02350.1|PACid:16304137,66,1.809,102,2.783,69,1.519,120,2.041
Glyma17g02350.2|PACid:16304138,50,1.618,68,2.19,59,1.534,84,1.687
Glyma17g02360.1|PACid:16304139,221,2.884,280,3.637,314,3.291,450,3.644
Glyma17g02370.1|PACid:16304140,3802,45.81,11456,137.367,10148,98.199,21718,162.358
Glyma17g02380.1|PACid:16304141,600,30.022,1182,58.859,1223,49.147,2464,76.496
Glyma17g02400.1|PACid:16304143,19,1.266,16,1.061,6,0,11,0.455
Glyma17g02410.1|PACid:16304144,318,22.774,438,31.217,573,32.956,664,29.504
Glyma17g02420.1|PACid:16304145,1371,45.801,1899,63.134,2592,69.542,2232,46.263
Glyma17g02430.1|PACid:16304146,607,23.262,540,20.595,562,17.297,1010,24.015
Glyma17g02440.1|PACid:16304147,3313,47.512,409,5.837,187,2.154,924,8.222
Glyma17g02450.1|PACid:16304148,217,27.027,299,37.061,236,23.606,464,35.856
Glyma17g02460.1|PACid:16304149,7,0.298,7,0,34,1.163,10,0
Glyma17g02470.1|PACid:16304150,733,32.938,671,30.006,862,31.108,1065,29.692
Glyma17g02480.1|PACid:16304151,1332,21.406,545,8.716,648,8.364,1010,10.071
Glyma17g02480.2|PACid:16304152,328,7.879,99,2.367,166,3.203,248,3.696
Glyma17g02480.3|PACid:16304153,475,9.32,202,3.944,302,4.759,325,3.956
Glyma17g02490.1|PACid:16304154,0,0,0,0,0,0,2,0
Glyma17g02510.1|PACid:16304156,0,0,0,0,0,0,1,0
Glyma17g02520.1|PACid:16304157,162,1.932,73,0.866,72,0.689,128,0.947
Glyma17g02540.1|PACid:16304159,2846,10.137,2621,9.291,2983,8.533,3056,6.754
Glyma17g02540.2|PACid:16304160,1858,7.022,1560,5.867,1900,5.767,1496,3.508
Glyma17g02550.1|PACid:16304161,243,9.407,35,1.348,49,1.523,140,3.363
Glyma17g02550.2|PACid:16304162,151,7.005,17,0.785,34,1.267,81,2.331
Glyma17g02560.1|PACid:16304163,52,1.155,0,0,0,0,0,0
Glyma17g02570.1|PACid:16304164,236,6.881,328,9.517,544,12.738,489,8.846
Glyma17g02570.2|PACid:16304165,244,7.702,308,9.676,439,11.129,414,8.108
Glyma17g02570.3|PACid:16304166,248,7.828,373,11.717,543,13.766,469,9.185
Glyma17g02580.1|PACid:16304167,255,5.342,31,0.646,43,0.723,100,1.3
Glyma17g02590.1|PACid:16304168,54,2.326,107,4.587,148,5.12,186,4.971
Glyma17g02590.2|PACid:16304169,58,2.928,103,5.174,121,4.905,125,3.915
Glyma17g02590.3|PACid:16304170,60,3.29,71,3.874,99,4.359,101,3.436
Glyma17g02600.1|PACid:16304171,0,0,200,11.756,43,2.04,79,2.895
Glyma17g02600.2|PACid:16304172,2,0,96,7.933,7,0.467,11,0.567
Glyma17g02610.1|PACid:16304173,452,27.549,623,37.789,1129,55.264,873,33.013
Glyma17g02620.1|PACid:16304174,490,14.893,468,14.156,462,11.277,605,11.409
Glyma17g02630.1|PACid:16304175,190,6.804,288,10.263,343,9.864,356,7.909
Glyma17g02630.2|PACid:16304176,114,4.967,130,5.637,250,8.748,312,8.434
Glyma17g02630.3|PACid:16304177,134,5.729,174,7.404,270,9.271,277,7.348
Glyma17g02630.4|PACid:16304178,42,2.587,61,3.74,72,3.562,90,3.44
Glyma17g02640.1|PACid:16304179,1655,17.891,731,7.864,746,6.476,1117,7.492
Glyma17g02670.1|PACid:16304182,19,2.114,8,0,19,1.698,30,2.071
Glyma17g02680.1|PACid:16304183,1773,28.1,1118,17.633,2531,32.215,1670,16.421
Glyma17g02690.1|PACid:16304184,47,0.982,23,0.478,63,1.057,40,0.519
Glyma17g02700.1|PACid:16304185,1167,27.975,817,19.491,1009,19.425,1462,21.745
Glyma17g02710.1|PACid:16304186,5,0,4,0,5,0,12,0
Glyma17g02720.1|PACid:16304187,380,8.978,204,4.796,447,8.481,397,5.819
Glyma17g02720.2|PACid:16304188,279,7.933,149,4.216,289,6.599,313,5.522
Glyma17g02740.1|PACid:16304190,427,6.257,510,7.437,534,6.284,607,5.518
Glyma17g02750.1|PACid:16304191,449,10.652,551,13.009,635,12.099,857,12.614
Glyma17g02760.1|PACid:16304192,222,1.927,369,3.188,391,2.726,450,2.424
Glyma17g02770.1|PACid:16304193,5,0,3,0,7,0,2,0
Glyma17g02780.1|PACid:16304194,0,0,0,0,0,0,2,0
Glyma17g02800.1|PACid:16304196,1110,17.072,1345,20.587,1525,18.837,1910,18.227
Glyma17g02800.2|PACid:16304197,711,13.739,868,16.692,970,15.053,1154,13.835
Glyma17g02810.1|PACid:16304198,4,0,7,0,9,0,1,0
Glyma17g02820.1|PACid:16304199,153,5.281,170,5.839,255,7.068,253,5.418
Glyma17g02830.1|PACid:16304200,93,1.29,97,1.339,112,1.248,213,1.833
Glyma17g02840.1|PACid:16304201,177,6.183,145,5.041,109,3.058,222,4.812
Glyma17g02840.2|PACid:16304202,187,6.533,139,4.832,107,3.002,270,5.852
Glyma17g02860.1|PACid:16304204,0,0,0,0,1,0,2,0
Glyma17g02870.1|PACid:16304205,281,14.504,325,16.694,225,9.327,427,13.674
Glyma17g02880.1|PACid:16304206,231,6.071,51,1.334,84,1.773,114,1.859
Glyma17g02890.1|PACid:16304207,16,0.692,12,0.516,23,0.799,14,0.376
Glyma17g02900.1|PACid:16304208,296,6.797,409,9.347,479,8.834,534,7.608
Glyma17g02910.1|PACid:16304209,2,0,30,1.363,49,1.797,43,1.218
Glyma17g02920.1|PACid:16304210,0,0,9,0.484,19,0.825,30,1.006
Glyma17g02940.1|PACid:16304212,421,31.947,248,18.729,481,29.314,712,33.523
Glyma17g02960.1|PACid:16304214,1020,21.805,865,18.403,906,15.555,1229,16.301
Glyma17g02970.1|PACid:16304215,1828,18.752,1302,13.292,2885,23.768,2284,14.537
Glyma17g02970.2|PACid:16304216,1208,13.884,822,9.402,1665,15.368,1358,9.684
Glyma17g02980.1|PACid:16304217,69,1.027,70,1.037,137,1.637,106,0.979
Glyma17g02990.1|PACid:16304218,192,4.911,168,4.276,291,5.978,311,4.935
Glyma17g03000.1|PACid:16304219,384,5.058,372,4.876,393,4.157,515,4.208
Glyma17g03000.2|PACid:16304220,138,2.14,159,2.453,206,2.565,261,2.511
Glyma17g03010.1|PACid:16304221,375,8.577,415,9.446,452,8.302,634,8.997
Glyma17g03010.2|PACid:16304222,218,5.809,230,6.099,264,5.65,363,6.002
Glyma17g03020.1|PACid:16304223,3201,44.95,2065,28.858,2225,25.093,3164,27.566
Glyma17g03030.1|PACid:16304224,23,0.732,21,0.665,34,0.869,28,0.553
Glyma17g03040.1|PACid:16304225,2,0,0,0,109,8.799,2,0
Glyma17g03050.1|PACid:16304226,165,5.166,14,0,7,0,28,0.544
Glyma17g03070.1|PACid:16304228,161,2.496,68,1.049,130,1.619,184,1.77
Glyma17g03070.2|PACid:16304229,203,3.217,60,0.946,143,1.82,246,2.419
Glyma17g03070.3|PACid:16304230,153,2.462,47,0.753,133,1.719,189,1.887
Glyma17g03080.1|PACid:16304231,441,6.649,744,11.163,548,6.635,990,9.261
Glyma17g03080.2|PACid:16304232,427,6.758,719,11.325,579,7.359,1004,9.859
Glyma17g03090.1|PACid:16304233,118,10.09,10,0.851,15,1.03,30,1.592
Glyma17g03100.1|PACid:16304234,4,0.1,26,0.645,0,0,0,0
Glyma17g03110.1|PACid:16304235,212,4.708,294,6.497,171,3.05,481,6.627
Glyma17g03110.2|PACid:16304236,90,2.631,137,3.985,65,1.526,189,3.428
Glyma17g03110.3|PACid:16304237,129,3.035,192,4.496,94,1.776,306,4.467
Glyma17g03120.1|PACid:16304238,371,18.894,679,34.413,847,34.642,1104,34.884
Glyma17g03130.1|PACid:16304239,283,10.134,495,17.639,338,9.72,1015,22.55
Glyma17g03140.1|PACid:16304240,725,15.674,887,19.084,943,16.373,1233,16.539
Glyma17g03160.1|PACid:16304242,9,0.454,4,0,6,0.243,15,0.47
Glyma17g03200.1|PACid:16304246,308,14.231,382,17.565,457,16.958,612,17.544
Glyma17g03200.2|PACid:16304247,78,5.137,63,4.129,103,5.447,108,4.413
Glyma17g03210.1|PACid:16304248,380,9.829,372,9.576,365,7.582,653,10.48
Glyma17g03230.1|PACid:16304250,58,3.573,94,5.763,94,4.651,204,7.797
Glyma17g03250.1|PACid:16304252,313,9.72,1520,46.973,559,13.941,2384,45.932
Glyma17g03260.1|PACid:16304253,4,0,1,0,14,0.81,5,0
Glyma17g03270.1|PACid:16304254,89,1.642,10,0,22,0.326,52,0.595
Glyma17g03280.1|PACid:16304255,28,1.326,0,0,0,0,0,0
Glyma17g03290.1|PACid:16304256,607,10.902,687,12.279,1018,14.684,1415,15.768
Glyma17g03290.2|PACid:16304257,344,7.58,312,6.842,529,9.362,534,7.301
Glyma17g03300.1|PACid:16304258,15,0.382,2,0,0,0,0,0
Glyma17g03310.1|PACid:16304259,306,5.61,345,6.295,498,7.333,428,4.869
Glyma17g03320.1|PACid:16304260,28,1.239,0,0,6,0,7,0.192
Glyma17g03330.1|PACid:16304261,24,1.708,119,8.429,46,2.629,105,4.637
Glyma17g03340.1|PACid:16304262,349,25.31,1014,73.183,302,17.59,1017,45.761
Glyma17g03350.1|PACid:16304263,64,4.612,388,27.827,204,11.807,977,43.685
Glyma17g03350.2|PACid:16304264,26,1.874,166,11.905,88,5.093,429,19.182
Glyma17g03350.3|PACid:16304265,3,0.216,105,7.53,7,0.405,249,11.134
Glyma17g03350.4|PACid:16304266,6,0,90,6.455,2,0,238,10.642
Glyma17g03360.1|PACid:16304267,2,0.144,48,3.443,20,1.158,115,5.142
Glyma17g03370.1|PACid:16304268,135,3.746,114,3.148,128,2.852,190,3.271
Glyma17g03380.1|PACid:16304269,858,14.501,1154,19.409,665,9.026,1597,16.746
Glyma17g03390.1|PACid:16304270,202,4.384,157,3.391,112,1.952,337,4.538
Glyma17g03400.1|PACid:16304271,52,3.464,11,0,6,0,15,0
Glyma17g03410.1|PACid:16304272,253,20.56,152,12.293,165,10.769,220,11.093
Glyma17g03430.1|PACid:16304274,618,13.336,279,5.992,428,7.417,418,5.596
Glyma17g03440.1|PACid:16304275,2,0,0,0,0,0,2,0
Glyma17g03470.1|PACid:16304278,98,1.376,0,0,0,0,4,0
Glyma17g03480.1|PACid:16304279,18,0.764,0,0,0,0,0,0
Glyma17g03490.1|PACid:16304280,438,9.938,620,14,656,11.954,796,11.206
Glyma17g03500.1|PACid:16304281,149,2.995,1088,21.766,251,4.052,1169,14.581
Glyma17g03510.1|PACid:16304282,550,6.995,1323,16.744,808,8.253,2162,17.059
Glyma17g03520.1|PACid:16304283,194,11.459,256,15.048,144,6.831,315,11.544
Glyma17g03540.1|PACid:16304285,839,49.555,636,37.384,501,23.765,881,32.286
Glyma17g03550.1|PACid:16304286,726,134.176,372,68.42,459,68.128,553,63.411
Glyma17g03550.2|PACid:16304287,695,128.447,372,68.42,415,61.597,571,65.475
Glyma17g03560.1|PACid:16304288,473,9.033,585,11.118,204,3.129,805,9.538
Glyma17g03570.1|PACid:16304289,1178,15.391,1366,17.762,1521,15.96,1837,14.892
Glyma17g03580.1|PACid:16304290,1162,51.211,1014,44.473,1143,40.456,1542,42.164
Glyma17g03590.1|PACid:16304291,146,19.453,93,12.331,343,36.703,401,33.15
Glyma17g03600.1|PACid:16304292,59,2.939,83,4.115,105,4.201,137,4.235
Glyma17g03610.1|PACid:16304293,770,28.279,1402,51.242,1128,33.271,2104,47.943
Glyma17g03630.1|PACid:16304295,16,2.06,5,0.641,22,2.275,13,1.038
Glyma17g03640.1|PACid:16304296,12,0,0,0,4,0,1,0
Glyma17g03650.1|PACid:16304297,193,3.704,54,1.031,98,1.511,104,1.238
Glyma17g03660.1|PACid:16304298,94,1.699,16,0.288,55,0.798,65,0.729
Glyma17g03670.1|PACid:16304299,23,0.695,0,0,0,0,0,0
Glyma17g03680.1|PACid:16304300,823,14.486,593,10.387,1064,15.041,1316,14.372
Glyma17g03690.1|PACid:16304301,0,0,2,0,8,0.484,4,0.187
Glyma17g03700.1|PACid:16304302,75,1.413,14,0.263,185,2.8,36,0.421
Glyma17g03710.1|PACid:16304303,650,9.648,1126,16.632,843,10.049,1377,12.681
Glyma17g03710.2|PACid:16304304,555,8.882,918,14.62,796,10.231,995,9.88
Glyma17g03720.1|PACid:16304305,28,2.89,60,6.164,65,5.389,77,4.932
Glyma17g03740.1|PACid:16304307,11,0.681,0,0,20,0.995,0,0
Glyma17g03760.1|PACid:16304309,85,3.675,109,4.69,115,3.994,146,3.917
Glyma17g03760.2|PACid:16304310,25,1.214,77,3.721,62,2.418,72,2.169
Glyma17g03790.1|PACid:16304313,12,0.534,0,0,4,0,4,0.11
Glyma17g03830.1|PACid:16304317,703,21.424,510,15.467,418,10.23,709,13.406
Glyma17g03840.1|PACid:16304318,702,16.45,481,11.217,863,16.241,716,10.41
Glyma17g03870.1|PACid:16304321,170,7.296,218,9.311,277,9.547,238,6.337
Glyma17g03880.1|PACid:16304322,486,11.724,682,16.373,605,11.721,1013,15.162
Glyma17g03910.1|PACid:16304325,501,36.565,2422,175.916,1156,67.758,5137,232.618
Glyma17g03920.1|PACid:16304326,744,9.108,149,1.815,129,1.268,211,1.603
Glyma17g03930.1|PACid:16304327,369,19.666,405,21.481,568,24.312,709,23.445
Glyma17g03940.1|PACid:16304328,31,2.193,19,1.337,20,1.136,12,0.527
Glyma17g03950.1|PACid:16304329,32,0.919,41,1.172,258,5.95,102,1.817
Glyma17g03950.2|PACid:16304330,26,0.747,37,1.057,334,7.703,110,1.96
Glyma17g03960.1|PACid:16304331,778,12.145,1078,16.748,1283,16.086,1402,13.58
Glyma17g03980.1|PACid:16304333,867,25.151,1099,31.727,1367,31.848,1711,30.795
Glyma17g03990.1|PACid:16304334,802,18.453,1173,26.86,1461,26.998,2329,33.249
Glyma17g04010.1|PACid:16304336,393,17.058,507,21.9,311,10.841,668,17.989
Glyma17g04020.1|PACid:16304337,78,5.729,42,3.07,56,3.303,84,3.828
Glyma17g04030.1|PACid:16304338,147,5.393,45,1.643,35,1.031,47,1.07
Glyma17g04040.1|PACid:16304339,25,1.565,87,5.421,69,3.47,196,7.614
Glyma17g04050.1|PACid:16304340,78,4.831,221,13.622,550,27.359,320,12.297
Glyma17g04060.1|PACid:16304341,904,55.099,708,42.944,819,40.09,869,32.862
Glyma17g04070.1|PACid:16304342,1494,31.354,687,14.348,1392,23.461,1838,23.932
Glyma17g04080.1|PACid:16304343,61,5.777,103,9.707,59,4.487,87,5.112
Glyma17g04080.2|PACid:16304344,78,7.387,75,7.068,51,3.879,122,7.168
Glyma17g04100.1|PACid:16304346,2,0,14,1.101,0,0,4,0
Glyma17g04110.1|PACid:16304347,16,0.42,14,0.366,8,0,4,0
Glyma17g04120.1|PACid:16304348,90,2.135,154,3.636,60,1.143,327,4.813
Glyma17g04120.2|PACid:16304349,58,1.801,94,2.905,46,1.147,126,2.428
Glyma17g04130.1|PACid:16304350,1503,26.994,1067,19.071,2003,28.891,2914,32.472
Glyma17g04140.1|PACid:16304351,143,9.205,112,7.175,139,7.186,178,7.109
